"ID_tramite","ID_tipo_tramite","tramite_fecha","ID_registro","ID_provincia","ID_origen","automotor_anio_modelo","ID_tipo_automotor","ID_marca","ID_modelo","ID_automotor_uso","ID_tipo_persona","ID_localidad_titular","ID_provincia_titular","ID_genero","titular_anio_nacimiento","ID_titular_pais","titular_porcentaje_titularidad"
"57250","2","2/23/2023","641","13","2","2023","15","152","670","1","1","29","13","2","1972","2","100"
"57251","2","2/2/2023","641","13","2","2023","15","152","685","1","1","29","13","2","1977","2","100"
"57252","2","2/28/2023","640","13","2","2023","15","47","967","1","2","848","13","0","2022","0","100"
"57253","2","2/28/2023","640","13","2","2023","15","47","967","1","2","848","13","0","2022","0","100"
"57254","2","2/27/2023","593","9","2","2023","15","153","258","1","1","1309","9","1","1973","2","100"
"57255","2","2/22/2023","616","12","2","2023","15","153","265","1","1","1771","12","2","1961","2","100"
"57256","2","2/9/2023","640","13","2","2023","15","152","688","1","1","2743","13","2","1976","2","100"
"57257","2","2/28/2023","639","13","2","2023","15","153","264","1","1","3170","13","1","1979","2","50"
"57258","2","2/3/2023","662","14","2","2023","15","47","967","1","2","2455","14","0","1976","0","100"
"57259","2","2/3/2023","662","14","2","2023","15","47","967","1","2","2455","14","0","1976","0","100"
"57260","2","2/2/2023","662","14","2","2023","15","47","833","1","2","2455","14","0","1976","0","100"
"57261","2","2/15/2023","648","13","2","2023","15","152","682","1","2","2036","13","0","1990","0","100"
"57262","2","2/15/2023","648","13","2","2023","15","152","682","1","2","2036","13","0","1990","0","100"
"57263","2","2/27/2023","593","9","2","2023","15","153","263","1","1","1309","9","2","1961","2","100"
"57264","2","2/1/2023","642","13","2","2023","15","47","834","1","2","2579","13","0","2004","0","100"
"57265","2","2/27/2023","593","9","2","2023","15","153","258","1","1","1309","9","1","1993","2","100"
"57266","2","2/10/2023","599","10","2","2023","15","152","671","1","2","2807","10","0","1992","0","100"
"57267","2","2/17/2023","634","13","2","2023","15","152","670","1","1","2044","13","1","1991","2","100"
"57268","2","2/27/2023","633","13","2","2023","15","47","965","1","1","1146","13","2","1955","2","100"
"57269","2","2/24/2023","633","13","2","2023","15","47","959","1","1","1105","13","2","1937","2","100"
"57270","2","2/3/2023","599","10","2","2023","15","153","262","1","2","2807","10","0","2021","0","100"
"57271","2","2/6/2023","599","10","2","2023","15","152","686","1","2","2267","10","0","2016","0","100"
"57272","2","2/22/2023","633","13","2","2023","15","47","959","1","1","1127","13","1","1987","2","100"
"57273","2","2/28/2023","633","13","2","2023","15","122","236","1","1","1843","13","1","1968","2","100"
"57274","2","2/16/2023","611","11","2","2023","15","152","688","1","2","2843","11","0","1999","0","100"
"57275","2","2/28/2023","633","13","2","2023","15","47","959","1","1","1185","13","2","1955","2","100"
"57276","2","2/16/2023","611","11","2","2023","15","152","687","1","1","2843","11","2","1970","2","100"
"57277","2","2/14/2023","599","10","2","2023","15","152","674","1","1","2266","10","1","1985","2","100"
"57278","2","2/15/2023","599","10","2","2023","15","153","252","1","1","2266","10","2","1979","2","100"
"57279","2","2/16/2023","599","10","2","2023","15","108","603","1","1","2807","10","2","1958","2","100"
"57280","2","2/27/2023","599","10","2","2023","15","47","967","1","1","2266","10","2","1976","2","100"
"57281","2","2/27/2023","599","10","2","2022","15","152","687","1","2","2807","10","0","2012","0","100"
"57282","2","2/8/2023","599","10","2","2023","15","152","682","3","2","2807","10","0","2021","0","100"
"57283","2","2/27/2023","598","10","2","2023","15","47","834","1","1","676","10","2","2005","2","100"
"57284","2","2/15/2023","634","13","2","2023","15","47","962","1","1","848","13","1","1987","2","100"
"57285","2","2/13/2023","634","13","2","2023","15","152","682","1","2","1849","13","0","1981","0","100"
"57286","2","2/13/2023","634","13","2","2022","15","152","682","1","2","3085","13","0","1981","0","100"
"57287","2","2/13/2023","634","13","2","2023","15","152","682","1","2","3086","13","0","1981","0","100"
"57288","2","2/22/2023","611","11","2","2023","15","47","834","1","1","2843","11","2","1983","2","100"
"57289","2","2/23/2023","598","10","2","2022","15","152","674","1","1","1889","10","1","1977","2","100"
"57290","2","2/27/2023","633","13","2","2023","15","122","236","1","1","1185","13","2","1979","2","100"
"57291","2","2/28/2023","633","13","2","2023","15","152","685","1","1","1843","13","1","1971","2","100"
"57292","2","2/17/2023","619","13","2","2023","15","152","683","1","1","32","13","2","1974","2","100"
"57293","2","2/7/2023","619","13","2","2023","15","152","682","1","2","848","13","0","2011","0","100"
"57294","2","2/6/2023","637","13","2","2023","15","108","600","1","1","15","13","2","1962","2","100"
"57295","2","2/28/2023","633","13","2","2023","15","122","236","1","1","1146","13","2","1970","2","100"
"57296","2","2/9/2023","637","13","2","2023","15","48","1321","1","2","724","13","0","2010","0","100"
"57297","2","2/10/2023","619","13","2","2023","15","152","685","1","1","37","13","2","1973","2","100"
"57298","2","2/28/2023","598","10","2","2022","15","152","687","1","1","676","10","1","1968","2","100"
"57299","2","2/7/2023","634","13","2","2023","15","152","682","1","1","848","13","2","1957","2","100"
"57300","2","2/3/2023","632","13","2","2023","15","47","962","1","1","1843","13","2","1966","2","50"
"57301","2","2/8/2023","611","11","2","2023","15","152","685","1","2","2843","11","0","2001","0","100"
"57302","2","2/28/2023","600","10","2","2023","15","108","606","1","1","2171","10","2","1975","2","100"
"57303","2","2/28/2023","600","10","2","2023","15","47","966","1","1","2344","10","2","1980","2","100"
"57304","2","2/1/2023","601","10","2","2023","15","152","686","1","1","2033","10","2","1956","2","100"
"57305","2","2/23/2023","619","13","2","2023","15","152","674","1","1","37","13","2","1977","2","100"
"57306","2","2/7/2023","611","11","2","2023","15","153","252","1","2","2843","11","0","2022","0","100"
"57307","2","2/13/2023","633","13","2","2023","15","153","257","1","1","1877","13","2","1974","2","50"
"57308","2","2/24/2023","619","13","2","2023","15","152","675","1","1","7","13","2","1969","2","100"
"57309","2","2/8/2023","611","11","2","2023","15","152","685","1","2","2843","11","0","2001","0","100"
"57310","2","2/8/2023","601","10","2","2023","15","153","263","1","2","2807","10","0","2008","0","100"
"57311","2","2/8/2023","601","10","2","2023","15","152","682","1","1","2807","10","2","1977","2","100"
"57312","2","2/2/2023","632","13","2","2023","15","152","672","1","1","1711","13","2","1961","2","100"
"57313","2","2/17/2023","601","10","2","2023","15","153","265","1","1","2502","10","2","1989","2","100"
"57314","2","2/28/2023","631","13","2","2023","15","108","601","1","2","2010","13","0","2010","0","100"
"57315","2","2/7/2023","611","11","2","2023","15","47","834","1","1","2843","11","2","1984","2","100"
"57316","2","2/3/2023","601","10","2","2023","15","152","682","1","1","1539","10","2","1995","2","100"
"57317","2","2/8/2023","600","10","2","2023","15","152","688","1","1","1857","10","2","1977","2","100"
"57318","2","2/7/2023","619","13","2","2023","15","152","675","1","1","32","13","2","1983","2","100"
"57319","2","2/28/2023","630","13","2","2023","15","108","604","1","2","2010","13","0","1998","0","100"
"57320","2","2/3/2023","600","10","2","2023","15","152","688","1","1","2344","10","2","1993","2","100"
"57321","2","2/23/2023","609","11","2","2023","15","122","236","1","1","2137","11","2","1956","2","100"
"57322","2","2/1/2023","600","10","2","2023","15","152","682","1","2","1952","10","0","2007","0","100"
"57323","2","2/6/2023","633","13","2","2023","15","153","252","1","1","1146","13","1","1980","2","100"
"57324","2","2/23/2023","600","10","2","2023","15","153","249","1","1","2344","10","1","1953","2","100"
"57325","2","2/17/2023","619","13","2","2023","15","153","263","1","1","5","13","2","1982","2","100"
"57326","2","2/17/2023","600","10","2","2023","15","47","964","1","1","2344","10","1","1971","2","100"
"57327","2","2/1/2023","633","13","2","2023","15","152","682","1","1","1146","13","2","2001","2","100"
"57328","2","2/9/2023","600","10","2","2023","15","152","666","1","1","2344","10","2","1977","2","100"
"57329","2","2/27/2023","632","13","2","2023","15","47","962","1","1","1193","13","1","1981","2","100"
"57330","2","2/10/2023","611","11","2","2023","15","152","682","1","2","2843","11","0","2001","0","100"
"57331","2","2/15/2023","600","10","2","2023","15","152","670","1","1","2344","10","2","1959","2","100"
"57332","2","2/17/2023","600","10","2","2023","15","152","677","1","2","694","10","0","2012","0","100"
"57333","2","2/27/2023","599","10","2","2023","15","47","962","1","1","733","10","2","1984","2","100"
"57334","2","2/1/2023","600","10","2","2023","15","152","670","1","2","2344","10","0","2007","0","100"
"57335","2","2/24/2023","611","11","2","2023","15","108","608","1","1","2817","11","2","1992","6","100"
"57336","2","2/13/2023","636","13","2","2023","15","152","688","1","1","3025","13","2","1945","2","100"
"57337","2","2/16/2023","597","10","2","2023","15","153","252","1","1","2625","10","2","1977","2","100"
"57338","2","2/1/2023","618","12","2","2023","15","152","682","1","1","1771","12","2","1958","2","100"
"57339","2","2/3/2023","612","11","2","2023","15","153","265","1","2","1119","11","0","2006","0","100"
"57340","2","2/28/2023","597","10","2","2023","15","152","683","1","1","3387","10","2","1964","2","100"
"57341","2","2/27/2023","618","12","2","2023","15","122","236","1","1","76","12","2","1972","2","100"
"57342","2","2/28/2023","597","10","2","2023","15","47","961","1","1","2807","10","1","1948","2","100"
"57343","2","2/23/2023","635","13","2","2023","15","47","967","1","2","848","13","0","2008","0","100"
"57344","2","2/8/2023","635","13","2","2023","15","152","682","1","2","848","13","0","2008","0","100"
"57345","2","2/6/2023","636","13","2","2023","15","152","677","1","1","3025","13","1","1964","2","100"
"57346","2","2/1/2023","635","13","2","2023","15","152","682","1","2","848","13","0","2008","0","100"
"57347","2","2/22/2023","635","13","2","2023","15","153","249","1","1","15","13","2","1938","2","100"
"57348","2","2/1/2023","635","13","2","2023","15","152","677","1","2","848","13","0","2008","0","100"
"57349","2","2/16/2023","635","13","2","2023","15","152","666","1","2","848","13","0","2011","0","100"
"57350","2","2/6/2023","612","11","2","2022","15","152","689","1","1","675","11","2","1958","2","100"
"57351","2","2/23/2023","635","13","2","2023","15","47","967","1","2","848","13","0","2008","0","100"
"57352","2","2/23/2023","635","13","2","2023","15","47","968","1","2","848","13","0","2008","0","100"
"57353","2","2/22/2023","635","13","2","2023","15","152","677","1","2","848","13","0","1941","0","100"
"57354","2","2/23/2023","635","13","2","2023","15","47","968","1","2","848","13","0","2008","0","100"
"57355","2","2/23/2023","597","10","2","2023","15","47","834","1","1","2807","10","2","1978","2","50"
"57356","2","2/23/2023","635","13","2","2023","15","47","968","1","2","848","13","0","2008","0","100"
"57357","2","2/16/2023","635","13","2","2023","15","152","682","1","2","848","13","0","2008","0","100"
"57358","2","2/23/2023","635","13","2","2023","15","47","968","1","2","848","13","0","2008","0","100"
"57359","2","2/1/2023","635","13","2","2023","15","152","682","1","2","848","13","0","2008","0","100"
"57360","2","2/17/2023","635","13","2","2023","15","47","834","1","2","848","13","0","2016","0","100"
"57361","2","2/27/2023","598","10","2","2023","15","153","248","1","1","676","10","1","1969","2","100"
"57362","2","2/23/2023","635","13","2","2023","15","47","967","1","2","848","13","0","2008","0","100"
"57363","2","2/23/2023","635","13","2","2023","15","47","967","1","2","848","13","0","2008","0","100"
"57364","2","2/23/2023","635","13","2","2023","15","47","967","1","2","848","13","0","2008","0","100"
"57365","2","2/23/2023","635","13","2","2023","15","47","967","1","2","848","13","0","2008","0","100"
"57366","2","2/24/2023","597","10","2","2023","15","108","601","1","1","2807","10","2","1955","2","100"
"57367","2","2/17/2023","636","13","2","2023","15","152","686","1","1","3025","13","1","1966","2","100"
"57368","2","2/3/2023","637","13","2","2023","15","152","688","1","1","1448","13","2","1956","2","100"
"57369","2","2/7/2023","597","10","2","2023","15","153","252","1","2","2807","10","0","2022","0","100"
"57370","2","2/2/2023","637","13","2","2023","15","152","666","1","2","848","13","0","2011","0","100"
"57371","2","2/23/2023","611","11","2","2023","15","47","834","1","1","2843","11","2","1963","2","100"
"57372","2","2/28/2023","636","13","2","2023","15","47","834","1","1","3025","13","2","1985","2","100"
"57373","2","2/9/2023","597","10","2","2023","15","153","261","1","1","2807","10","2","1964","2","100"
"57374","2","2/24/2023","636","13","2","2023","15","152","688","1","1","3025","13","2","1974","2","100"
"57375","2","2/22/2023","636","13","2","2023","15","108","601","1","1","3025","13","2","1954","2","100"
"57376","2","2/1/2023","635","13","2","2023","15","152","677","1","2","848","13","0","2008","0","100"
"57377","2","2/15/2023","598","10","2","2023","15","153","264","1","1","1878","10","2","1984","2","100"
"57378","2","2/9/2023","598","10","2","2022","15","152","682","1","2","676","10","0","2009","0","100"
"57379","2","2/14/2023","618","12","2","2023","15","152","666","1","2","1771","12","0","1993","0","100"
"57380","2","2/23/2023","634","13","2","2023","15","152","682","1","1","2043","13","2","1957","2","100"
"57381","2","2/1/2023","635","13","2","2023","15","152","682","1","2","848","13","0","2088","0","100"
"57382","2","2/9/2023","598","10","2","2022","15","152","682","1","2","676","10","0","2009","0","100"
"57383","2","2/9/2023","598","10","2","2023","15","153","263","1","1","676","10","1","1993","2","100"
"57384","2","2/28/2023","634","13","2","2023","15","47","970","1","1","461","13","2","1975","2","100"
"57385","2","2/28/2023","668","15","2","2023","15","47","962","1","2","2199","15","0","2007","0","100"
"57386","2","2/14/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57387","2","2/9/2023","674","15","2","2023","15","152","682","1","1","2199","15","2","1960","2","50"
"57388","2","2/10/2023","674","15","2","2023","15","152","686","1","1","2199","15","2","1985","2","100"
"57389","2","2/10/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57390","2","2/13/2023","674","15","2","2023","15","153","258","1","1","2199","15","2","1988","2","100"
"57391","2","2/28/2023","668","15","2","2023","15","47","834","1","2","2199","15","0","1995","0","100"
"57392","2","2/28/2023","668","15","2","2023","15","47","834","1","2","2199","15","0","1995","0","100"
"57393","2","2/14/2023","674","15","2","2023","15","108","604","1","2","2199","15","0","1992","0","100"
"57394","2","2/28/2023","668","15","2","2023","15","153","257","1","2","2199","15","0","1997","0","100"
"57395","2","2/10/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57396","2","2/10/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57397","2","2/28/2023","668","15","2","2023","15","153","263","1","2","2199","15","0","1997","0","100"
"57398","2","2/28/2023","668","15","2","2023","15","153","263","1","2","2199","15","0","1997","0","100"
"57399","2","2/14/2023","673","15","2","2023","15","47","961","1","2","2199","15","0","1993","0","100"
"57400","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57401","2","2/23/2023","673","15","2","2022","15","152","682","1","2","2199","15","0","1948","0","100"
"57402","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57403","2","2/9/2023","673","15","2","2023","15","152","682","1","1","2199","15","2","1965","2","100"
"57404","2","2/28/2023","668","15","2","2023","15","153","260","1","2","2199","15","0","1997","0","100"
"57405","2","2/9/2023","673","15","2","2023","15","108","601","1","1","2199","15","2","1981","2","100"
"57406","2","2/23/2023","673","15","2","2023","15","153","252","1","1","2199","15","2","1998","2","100"
"57407","2","2/24/2023","673","15","2","2023","15","152","686","1","1","2199","15","2","1982","2","100"
"57408","2","2/23/2023","673","15","2","2023","15","153","265","1","2","2199","15","0","2001","0","100"
"57409","2","2/24/2023","673","15","2","2023","15","152","688","1","2","2199","15","0","2013","0","100"
"57410","2","2/23/2023","673","15","2","2023","15","153","265","1","2","2199","15","0","2001","0","100"
"57411","2","2/23/2023","673","15","2","2023","15","153","265","1","2","2199","15","0","2001","0","100"
"57412","2","2/23/2023","673","15","2","2023","15","153","265","1","2","2199","15","0","2001","0","100"
"57413","2","2/23/2023","673","15","2","2023","15","153","265","1","2","2199","15","0","2001","0","100"
"57414","2","2/27/2023","673","15","2","2023","15","153","264","1","1","2199","15","1","1970","2","100"
"57415","2","2/27/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","2012","0","100"
"57416","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57417","2","2/28/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57418","2","2/2/2023","674","15","2","2023","15","152","682","1","1","2199","15","1","1962","2","100"
"57419","2","2/28/2023","673","15","2","2023","15","153","264","1","1","2199","15","2","1991","2","100"
"57420","2","2/17/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57421","2","2/23/2023","673","15","2","2023","15","153","264","1","1","2199","15","2","2002","2","100"
"57422","2","2/23/2023","673","15","2","2023","15","153","249","1","1","2199","15","1","1973","2","100"
"57423","2","2/23/2023","673","15","2","2022","15","152","682","1","2","2199","15","0","1948","0","100"
"57424","2","2/23/2023","673","15","2","2022","15","152","682","1","2","2199","15","0","1948","0","100"
"57425","2","2/2/2023","674","15","2","2023","15","153","263","1","1","2199","15","2","1977","2","100"
"57426","2","2/23/2023","673","15","2","2022","15","152","682","1","2","2199","15","0","1948","0","100"
"57427","2","2/22/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57428","2","2/23/2023","673","15","2","2023","15","153","265","1","2","2199","15","0","2001","0","100"
"57429","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57430","2","2/22/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57431","2","2/17/2023","673","15","2","2023","15","152","670","1","2","2199","15","0","2004","0","100"
"57432","2","2/23/2023","673","15","2","2023","15","153","265","1","2","2199","15","0","2001","0","100"
"57433","2","2/2/2023","672","15","2","2023","15","152","682","1","2","1060","15","0","2012","0","100"
"57434","2","2/14/2023","672","15","2","2023","15","47","967","1","2","1060","15","0","1992","0","100"
"57435","2","2/8/2023","672","15","2","2022","15","152","688","1","1","1063","15","2","1990","2","100"
"57436","2","2/7/2023","672","15","2","2023","15","153","249","1","1","1060","15","2","1965","2","100"
"57437","2","2/7/2023","672","15","2","2023","15","122","236","1","2","1063","15","0","2010","0","100"
"57438","2","2/15/2023","669","15","2","2023","15","153","265","1","1","1666","15","2","1977","2","100"
"57439","2","2/1/2023","672","15","2","2023","15","152","670","1","1","1063","15","1","1988","2","100"
"57440","2","2/1/2023","670","15","2","2022","15","152","675","1","1","3398","15","2","1964","2","100"
"57441","2","2/2/2023","670","15","2","2023","15","153","263","1","1","3398","15","2","2002","2","100"
"57442","2","2/6/2023","670","15","2","2023","15","153","264","1","1","3398","15","1","1995","2","100"
"57443","2","2/6/2023","670","15","2","2023","15","153","265","1","1","3398","15","1","1995","2","100"
"57444","2","2/8/2023","670","15","2","2023","15","153","264","1","2","3398","15","0","1997","0","100"
"57445","2","2/13/2023","670","15","2","2023","15","47","969","1","1","3398","15","1","1983","2","100"
"57446","2","2/28/2023","668","15","2","2023","15","47","959","1","2","2199","15","0","2007","0","100"
"57447","2","2/24/2023","670","15","2","2023","15","122","236","1","1","3398","15","2","1957","2","100"
"57448","2","2/28/2023","668","15","2","2023","15","153","250","1","2","2199","15","0","1997","0","100"
"57449","2","2/27/2023","671","15","2","2022","15","152","672","1","1","2199","15","2","1973","2","50"
"57450","2","2/24/2023","671","15","2","2023","15","152","682","1","2","2199","15","0","2007","0","100"
"57451","2","2/24/2023","671","15","2","2023","15","152","670","1","1","2199","15","2","1966","2","100"
"57452","2","2/28/2023","670","15","2","2023","15","122","236","1","1","130","15","1","1982","2","100"
"57453","2","2/17/2023","671","15","2","2023","15","152","685","1","2","2199","15","0","2017","0","100"
"57454","2","2/15/2023","671","15","2","2023","15","152","674","1","1","2199","15","2","1976","2","100"
"57455","2","2/14/2023","671","15","2","2023","15","152","682","1","2","2199","15","0","2021","0","100"
"57456","2","2/14/2023","671","15","2","2023","15","152","682","1","2","2199","15","0","2021","0","100"
"57457","2","2/10/2023","671","15","2","2023","15","152","682","1","2","2199","15","0","2008","0","100"
"57458","2","2/9/2023","671","15","2","2023","15","152","682","1","1","2199","15","2","1952","2","100"
"57459","2","2/8/2023","671","15","2","2023","15","152","670","1","1","2199","15","1","1980","2","100"
"57460","2","2/7/2023","671","15","2","2023","15","152","682","1","1","2199","15","2","1979","2","100"
"57461","2","2/16/2023","670","15","2","2023","15","152","673","1","1","3398","15","1","1989","2","100"
"57462","2","2/28/2023","668","15","2","2023","15","47","967","1","2","2199","15","0","2007","0","100"
"57463","2","2/8/2023","673","15","2","2023","15","152","670","1","2","2199","15","0","2019","0","100"
"57464","2","2/7/2023","673","15","2","2023","15","152","670","1","2","2199","15","0","2019","0","100"
"57465","2","2/28/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","1997","0","100"
"57466","2","2/7/2023","673","15","2","2023","15","152","685","1","2","2199","15","0","2009","0","100"
"57467","2","2/28/2023","668","15","2","2023","15","47","959","1","2","2199","15","0","2007","0","100"
"57468","2","2/28/2023","668","15","2","2023","15","153","263","1","2","2199","15","0","1997","0","100"
"57469","2","2/28/2023","668","15","2","2023","15","47","958","1","2","2199","15","0","2007","0","100"
"57470","2","2/28/2023","668","15","2","2023","15","47","961","1","2","2199","15","0","2007","0","100"
"57471","2","2/6/2023","673","15","2","2023","15","47","963","1","1","2199","15","1","1980","2","100"
"57472","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57473","2","2/27/2023","671","15","2","2023","15","47","962","1","1","2199","15","2","1973","2","100"
"57474","2","2/1/2023","673","15","2","2022","15","152","685","1","1","2199","15","2","1966","2","100"
"57475","2","2/1/2023","669","15","2","2023","15","108","601","1","1","2777","15","2","1963","2","100"
"57476","2","2/3/2023","673","15","2","2023","15","152","682","1","2","2199","15","0","1994","0","100"
"57477","2","2/28/2023","668","15","2","2023","15","153","265","1","2","2199","15","0","1997","0","100"
"57478","2","2/3/2023","673","15","2","2023","15","152","670","1","2","2199","15","0","1994","0","100"
"57479","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57480","2","2/15/2023","695","16","2","2023","15","153","252","1","2","1413","16","0","2011","0","100"
"57481","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57482","2","2/28/2023","672","15","2","2023","15","152","666","1","2","1060","15","0","2012","0","100"
"57483","2","2/28/2023","668","15","2","2023","15","153","250","1","2","2199","15","0","1997","0","100"
"57484","2","2/22/2023","672","15","2","2023","15","47","967","1","2","1060","15","0","1992","0","100"
"57485","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57486","2","2/22/2023","672","15","2","2023","15","47","967","1","2","1060","15","0","1992","0","100"
"57487","2","2/17/2023","672","15","2","2023","15","47","834","1","1","1062","15","2","1975","2","100"
"57488","2","2/16/2023","672","15","2","2023","15","47","967","1","2","1060","15","0","1992","0","100"
"57489","2","2/16/2023","672","15","2","2023","15","152","682","1","1","1063","15","2","1958","2","50"
"57490","2","2/28/2023","668","15","2","2023","15","153","252","1","2","2199","15","0","1997","0","100"
"57491","2","2/1/2023","673","15","2","2022","15","152","677","1","2","2199","15","0","2015","0","100"
"57492","2","2/23/2023","650","13","2","2023","15","152","675","1","1","2587","13","1","1964","2","100"
"57493","2","2/15/2023","652","13","2","2023","15","47","970","1","1","3303","13","2","1969","2","100"
"57494","2","2/10/2023","652","13","2","2023","15","47","959","1","2","1105","13","0","2000","0","100"
"57495","2","2/10/2023","652","13","2","2023","15","47","958","1","2","1105","13","0","2000","0","100"
"57496","2","2/10/2023","652","13","2","2023","15","47","958","1","2","1105","13","0","2000","0","100"
"57497","2","2/1/2023","652","13","2","2023","15","152","670","1","2","1105","13","0","2019","0","100"
"57498","2","2/28/2023","651","13","2","2023","15","47","960","1","1","1868","13","2","1949","2","100"
"57499","2","2/28/2023","651","13","2","2023","15","47","834","1","1","1431","13","2","1986","2","100"
"57500","2","2/27/2023","651","13","2","2023","15","47","834","1","1","1448","13","1","1974","2","100"
"57501","2","2/7/2023","650","13","2","2023","15","108","608","1","1","2015","13","2","1975","2","100"
"57502","2","2/27/2023","650","13","2","2022","15","152","685","1","1","2587","13","2","1978","2","100"
"57503","2","2/23/2023","652","13","2","2023","15","47","967","1","1","3303","13","2","1976","2","100"
"57504","2","2/23/2023","650","13","2","2023","15","152","677","1","1","2587","13","2","1976","2","100"
"57505","2","2/23/2023","650","13","2","2023","15","47","962","1","1","2804","13","2","1973","2","100"
"57506","2","2/22/2023","650","13","2","2023","15","108","604","1","1","1323","13","2","1953","2","100"
"57507","2","2/16/2023","650","13","2","2023","15","153","249","1","1","2804","13","2","1953","2","100"
"57508","2","2/15/2023","650","13","2","2023","15","152","688","1","2","2804","13","0","2011","0","100"
"57509","2","2/13/2023","650","13","2","2022","15","152","686","1","1","2587","13","2","1964","2","50"
"57510","2","2/9/2023","650","13","2","2023","15","152","682","1","2","2587","13","0","2006","0","100"
"57511","2","2/9/2023","650","13","2","2023","15","152","686","1","1","989","13","2","2001","2","100"
"57512","2","2/9/2023","663","14","2","2023","15","152","688","1","1","2809","14","2","1968","2","100"
"57513","2","2/7/2023","651","13","2","2023","15","108","608","1","1","1431","13","2","1960","2","100"
"57514","2","2/13/2023","654","14","2","2023","15","47","959","1","1","1218","14","2","1968","2","100"
"57515","2","2/28/2023","655","14","2","2023","15","152","687","1","1","2228","14","2","1973","2","100"
"57516","2","2/23/2023","655","14","2","2023","15","152","671","1","2","1879","14","0","2001","0","100"
"57517","2","2/17/2023","655","14","2","2022","15","152","686","1","2","2228","14","0","2006","0","100"
"57518","2","2/16/2023","655","14","2","2023","15","47","970","1","1","697","14","1","1967","2","100"
"57519","2","2/13/2023","655","14","2","2023","15","152","670","1","2","1879","14","0","1994","0","100"
"57520","2","2/3/2023","655","14","2","2023","15","152","688","1","2","2228","14","0","1993","0","100"
"57521","2","2/28/2023","654","14","2","2023","15","47","959","1","1","1218","14","2","1977","2","100"
"57522","2","2/28/2023","654","14","2","2023","15","153","264","1","1","1218","14","2","1981","2","100"
"57523","2","2/24/2023","654","14","2","2023","15","47","959","1","1","1218","14","2","1968","2","100"
"57524","2","2/16/2023","652","13","2","2023","15","108","608","1","1","2718","13","2","1964","2","100"
"57525","2","2/22/2023","654","14","2","2023","15","47","965","1","1","1218","14","1","1961","2","100"
"57526","2","2/16/2023","652","13","2","2023","15","47","834","1","2","2718","13","0","2001","0","100"
"57527","2","2/9/2023","654","14","2","2023","15","153","263","1","2","1218","14","0","2001","0","100"
"57528","2","2/8/2023","654","14","2","2023","15","152","685","1","2","1218","14","0","2009","0","100"
"57529","2","2/7/2023","654","14","2","2023","15","152","677","1","1","2400","14","1","2000","2","100"
"57530","2","2/6/2023","654","14","2","2023","15","152","670","1","1","1218","14","2","1969","2","100"
"57531","2","2/2/2023","653","14","2","2023","15","152","684","1","1","164","14","2","1976","2","100"
"57532","2","2/1/2023","653","14","2","2023","15","47","962","1","2","164","14","0","2013","0","100"
"57533","2","2/27/2023","652","13","2","2023","15","153","263","1","1","3303","13","2","1978","2","100"
"57534","2","2/24/2023","652","13","2","2023","15","47","958","1","2","3303","13","0","2019","0","100"
"57535","2","2/6/2023","650","13","2","2019","15","152","669","1","1","989","13","1","1995","2","100"
"57536","2","2/24/2023","654","14","2","2023","15","108","604","1","1","2400","14","2","1968","2","100"
"57537","2","2/7/2023","646","13","2","2023","15","153","259","1","1","2743","13","2","1998","2","100"
"57538","2","2/14/2023","647","13","2","2023","15","152","682","1","1","1132","13","1","1978","2","100"
"57539","2","2/14/2023","647","13","2","2023","15","152","682","1","1","1132","13","1","1978","2","100"
"57540","2","2/14/2023","647","13","2","2023","15","152","684","1","1","1132","13","1","1978","2","100"
"57541","2","2/8/2023","647","13","2","2023","15","108","601","1","1","2586","13","2","2001","2","100"
"57542","2","2/6/2023","647","13","2","2023","15","153","263","1","1","2586","13","2","1963","2","100"
"57543","2","2/3/2023","647","13","2","2023","15","47","962","1","1","945","13","1","1972","10","100"
"57544","2","2/16/2023","646","13","2","2023","15","152","670","1","2","2743","13","0","2001","0","100"
